Smiles,MTB Standardized Residuals
CCC[C@H](N=[N+]=[N-])C(OCC)=O,1.061713651655375
FC(F)(F)C(O)CN=[N+]=[N-],-0.1620709072680393
[N-]=[N+]=NCCC1OCCO1,-0.1816176749310328
OC([C@@H](C1)C[C@H]1N=[N+]=[N-])=O,0.5686567488569102
CC(C)(C)OC[C@@H](N=[N+]=[N-])C(OC)=O,0.669124355071461
O[C@H]1[C@@H](N=[N+]=[N-])CCCC1,0.07971323710414713
CC(NCCCCCN=[N+]=[N-])=O,-1.687741574509836
CCC(N=[N+]=[N-])C(OCC)=O,0.932447222766316
O=C([C@@H](C(C)C)N=[N+]=[N-])N,-0.069500933614209
NC([C@@H](N=[N+]=[N-])CC(C)C)=O,-0.6266905618813635
CCCNCCCN=[N+]=[N-],-0.7854448419673797
CC(C)(C)OC(CCN=[N+]=[N-])=O,0.8871432751825646
OC([C@H]1CC[C@H](N=[N+]=[N-])CC1)=O,0.5250292283457835
C[C@H](CN=[N+]=[N-])O,0.04208241098565429
COC(C1(CC1)N=[N+]=[N-])=O,0.4305581125400742
[N-]=[N+]=NCC1CCCOC1,0.1910708342406876
CC(C)C[C@H](N=[N+]=[N-])CO,-0.2641795709793845
CCCCC(N=[N+]=[N-])C(OC)=O,0.6800674935628018
O=C(OC)[C@H](CNC(OC(C)(C)C)=O)N=[N+]=[N-],-1.031148534353339
CC(CCN=[N+]=[N-])CO,-0.9447549179042855
OCCCN=[N+]=[N-],-0.2450766114988114
O=C(OC)[C@H](N=[N+]=[N-])CC1CCCCC1,1.028864478084883
O=C1[C@H](CCCCN1)N=[N+]=[N-],0.3715899806178414
OC[C@H](N=[N+]=[N-])C(N)=O,0.79111079104059
O=C([C@@H](C1CCCCC1)N=[N+]=[N-])OC,1.097516309181601
ClC[C@@H](O)CN=[N+]=[N-],-0.3273406372767001
C[C@@H](N=[N+]=[N-])CC(O)=O,0.5846762961965661
O=C([C@@H](CC)N=[N+]=[N-])N,0.1839018076604281
OC(C)(C)CCCC(C)N=[N+]=[N-],-0.50001119154867
CC(N=[N+]=[N-])C,0.6717209194952873
O=C(CCCN=[N+]=[N-])OC(C)(C)C,0.6301644417713187
O=C(C[C@@H](C(OC(C)(C)C)=O)N=[N+]=[N-])N,0.09630274541998554
NC([C@H]([C@H](CC)C)N=[N+]=[N-])=O,-0.3228442988610426
O[C@H](CO)CN=[N+]=[N-],0.3653259583578745
CSCCN=[N+]=[N-],0.226836444260645
OC[C@@H](CC)N=[N+]=[N-],0.3553058729824236
O[C@H]1[C@H](N=[N+]=[N-])CCC1,0.1834656863794435
[N-]=[N+]=NCCN1CCOCC1,0.3815870375910259
CN1C(CCN=[N+]=[N-])CCC1,0.4642717045633942
OCC(N=[N+]=[N-])C(C)C,0.2829714692837216
[N-]=[N+]=NC1CCOC1,0.9023237953762122
COC(OC)CN=[N+]=[N-],0.6839453408415133
CCC(N=[N+]=[N-])CO,-0.1719810541078311
CCOC(CCCN=[N+]=[N-])=O,-0.1405265928561235
OC1CCC(N=[N+]=[N-])CC1,-0.2121557020088634
OCCCCN=[N+]=[N-],-1.214852101682899
CC(C)(C)OC(NCCN=[N+]=[N-])=O,-1.108891172907511
COCCCN(CC1)CCC1N=[N+]=[N-],0.2622661307295191
CC(O)(C)[C@H]1CC[C@H](N=[N+]=[N-])CC1,-1.081325485213787
CCCCC(CC)COCCCN=[N+]=[N-],0.8821376230815562
O[C@H](CO)[C@H]([C@@H]([C@H](CN=[N+]=[N-])O)O)O,0.1436308893637322
CSCC[C@H](N=[N+]=[N-])C(OC)=O,-0.6475257672170838
OCCN=[N+]=[N-],-0.48703718333568
OCCNCCCN=[N+]=[N-],-1.697379310607707
OCC(CO)(N=[N+]=[N-])CO,0.8580771031800548
O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@H]1N=[N+]=[N-],0.8046389070132401
OC[C@H](N=[N+]=[N-])C(C)C,-0.09814579211882762
C[C@@H](O)[C@H](N=[N+]=[N-])C(N)=O,0.2940727884193289
CC(C)[C@H](N=[N+]=[N-])C(N)=O,-0.5486933702053864
[N-]=[N+]=NCC1CCNCC1,-2.317794325185564
CC(CCO)(C)N=[N+]=[N-],0.8730538103846838
O=C(O)C(CS)N=[N+]=[N-],0.6221902922658059
OCC(O)CN=[N+]=[N-],-0.4775265736295717
CCSCCN=[N+]=[N-],0.416647325675699
CC1(C)NC(C)(C)CC(N=[N+]=[N-])C1,-0.7025972480326738
CCOC(CCCCN=[N+]=[N-])=O,-0.639471484151277
CC[C@H](N=[N+]=[N-])C(N)=O,-0.2908148932048438
NC(C(C)(C)CN=[N+]=[N-])=O,-0.5879126948333289
O=C(OCC)C1(CC1)N=[N+]=[N-],0.2261826723104103
O=C(C[C@@H](C(O)=O)N=[N+]=[N-])OC,0.6313059256968416
O[C@@H]1CC[C@@H](N=[N+]=[N-])CC1,-0.7722592576603491
O=C(N(C)CC1)C1N=[N+]=[N-],0.03592698105689069
CC(N=[N+]=[N-])CCO,-0.3307396878707995
CS(N(CC1)CCC1N=[N+]=[N-])(=O)=O,-0.7017221046253245
CNC(CN=[N+]=[N-])=O,-0.2858477047799603
NC(CN=[N+]=[N-])=O,-0.2335612383438416
O=C(N(C)C)CN=[N+]=[N-],-0.07511233231205261
CC(NCCN=[N+]=[N-])=O,-0.7087242390650788
CCOC(N(CC1)CCC1N=[N+]=[N-])=O,-0.537322714430665
COC1=CC=CC(CN=[N+]=[N-])=C1OC,-1.310032980534265
[N-]=[N+]=NC1CCC2=C1C=CC=C2,0.7363411561137627
FC1=CC=C(NC=C2CCN=[N+]=[N-])C2=C1,-2.218532851294593
[N-]=[N+]=NC1COCCC1,0.3786437640835791
CC([C@@H](C(OC)=O)N=[N+]=[N-])(C)C,0.8025474834528993
CCOC(OCC)CN=[N+]=[N-],0.2410610390766735
O=C(OC(C)(C)C)N(CC1)C[C@H]1N=[N+]=[N-],-0.6779420408471052
OCC(C)N=[N+]=[N-],0.07835510872872481
OC[C@H](O)CN=[N+]=[N-],-0.2157103489056539
CCCCN=[N+]=[N-],1.033885047572699
OC(CC(C)CCN=[N+]=[N-])=O,0.3740976428102252
CC(NCCCCN=[N+]=[N-])=O,-1.267015223043006
CN(C)CCN=[N+]=[N-],0.3043599257563012
CCCN=[N+]=[N-],0.8324764129142176
O=C(NC1=CC=C(C=C1)[N+]([O-])=O)[C@H](CC(C)C)N=[N+]=[N-],-1.595645343126824
CN1CCC(N=[N+]=[N-])CC1,0.3230909244521213
CC(N=[N+]=[N-])C1(C2)C[C@@H]3C[C@H]2C[C@H](C1)C3,0.8605501704928514
COC(CCCCCCN=[N+]=[N-])=O,-0.3763190313138408
O=S1(CCC(N=[N+]=[N-])C1)=O,0.3718700506151471
CN(CCCN=[N+]=[N-])C(OC(C)(C)C)=O,-1.124695422080471
CCOC(CCN=[N+]=[N-])=O,0.04276027655776665
COC(CCCN=[N+]=[N-])=O,-0.2636237155879014
CC(C)(O)CN=[N+]=[N-],0.1152492235054382
FC(F)(C1=CN=C(CN=[N+]=[N-])C(Cl)=C1)F,-1.31145609580747
CC(C)(C)OC(N1CCC(CN=[N+]=[N-])CC1)=O,-1.469093364001843
FC1(F)CCC(N=[N+]=[N-])CC1,0.6521307779041351
ClCCCN=[N+]=[N-],0.5575570008785414
CC(C)(OC(CN=[N+]=[N-])=O)C,0.2997396771454661
OCC(C)(C)CN=[N+]=[N-],-0.5031022583501326
CCNCCCN=[N+]=[N-],-1.003397910596625
[N-]=[N+]=NC1CCOCC1,0.5106432039829822
CC(CO)(CO)N=[N+]=[N-],0.8778612630152967
[N-]=[N+]=NCCCCN1CCCC1,-2.060307812677769
OCCOCCOCCOCCN=[N+]=[N-],-0.08906288536086279
O=C(OCC)C1(N=[N+]=[N-])CCCCC1,0.8876357963568083
OC1(CCC1)CN=[N+]=[N-],-0.7390426468495692
CC(C)(OC(N(C1)CC1(N=[N+]=[N-])C)=O)C,0.4650646285509171
COC(C[C@@H](C)N=[N+]=[N-])=O,0.4845122802853199
NC(NCC(C)(N=[N+]=[N-])C)=O,0.742183618731876
CC(C)(C)[C@@H](N=[N+]=[N-])C(O)=O,0.4803331500860599
[N-]=[N+]=NCC1OCCO1,0.02893540615501586
[N-]=[N+]=N[C@H]1CCOC1,0.6354037319767526
O=S(N1CCC(N=[N+]=[N-])C1)(C)=O,-0.2226443315129168
O=C(CN=[N+]=[N-])N1CCOCC1,-0.2576694620162593
O=C(O)CC(CC)N=[N+]=[N-],0.5777302147355154
O=C(N)[C@H](C(C)(C)C)N=[N+]=[N-],0.03085935402618882
O=C(C(C)(CN=[N+]=[N-])C)OCC,0.7796081351206532
CCN(C1=C2C=CC=C1)C(C=C3)=C2C=C3N=[N+]=[N-],-1.422773835781444
COC(OC)C(N=[N+]=[N-])C,0.4768179717583996
[N-]=[N+]=NCCC1=CCCCC1,0.6555363301299542
CC(C)(C)C(CO)N=[N+]=[N-],0.4289071597722883
CNCCCN=[N+]=[N-],-1.212421449536227
CCCCN(CCCC)CCCN=[N+]=[N-],0.07901212754894962
[N-]=[N+]=NC1CNCC1,-0.01789394320898458
CCOCCCN=[N+]=[N-],1.101809227229559
[N-]=[N+]=NCCCN1CCOCC1,0.1177213013051009
[N-]=[N+]=NCCCN1CCCC1,-0.3110302299379672
CCCCOC([C@]1(N=[N+]=[N-])CCOC1)=O,0.9674860007132459
O=C(OC)[C@@H](N=[N+]=[N-])C1CCCCC1,1.053935950104682
OC[C@@H](N=[N+]=[N-])C(OC)=O,0.681315721102495
O=C1[C@H](N=[N+]=[N-])CCO1,0.9820453821674756
O=C(OC)C1CCC(CN=[N+]=[N-])CC1,-0.9144351293184136
O=C1[C@@H](N=[N+]=[N-])CCO1,1.01350005264521
COC([C@@H](CC1)CC[C@H]1CN=[N+]=[N-])=O,-0.9227694029601009
CSCC[C@@H](N=[N+]=[N-])C(OC)=O,-0.07699514065822548
C[C@H](O)[C@@H](N=[N+]=[N-])C(OC)=O,0.642048033501582
O=C(OC)[C@@H](N=[N+]=[N-])CC1CCCCC1,0.8445685792097676
O=C(OC)[C@H]1CC[C@@H](N=[N+]=[N-])CC1,0.9174787409306148
CCOC(CN=[N+]=[N-])=O,0.4347825580943929
COC([C@@H](C)N=[N+]=[N-])=O,0.6351245750412734
O=C1C(N=[N+]=[N-])CCO1,0.8519308646755857
COC(C(N=[N+]=[N-])C(C)C)=O,0.7642347492144592
O=C([C@H](CO)N=[N+]=[N-])OC,0.3928675115494996
O=C(CC[C@H](C(OC)=O)N=[N+]=[N-])OC,-0.7499870300776567
COC(CCC(N=[N+]=[N-])C(OC)=O)=O,-1.014156623232622
CCOC([C@H](C)N=[N+]=[N-])=O,0.7291747342743664
COC(C1(CCCC1)N=[N+]=[N-])=O,1.116356743839614
CC(C)[C@H](N=[N+]=[N-])C(OC(C)(C)C)=O,0.9782376818191671
O=C([C@H](N=[N+]=[N-])C(C)C)OC,0.9787546332039531
C[C@@H](C(OC)=O)N=[N+]=[N-],1.098334702817111
CCOC([C@H](N=[N+]=[N-])CO)=O,-0.0838998307407376
O=C(N1)C(N=[N+]=[N-])CCC1=O,0.6283198957400551
OC[C@H](C(C)C)N=[N+]=[N-],-0.1713338860738374
O=C(OC)CN=[N+]=[N-],0.4376192321201854
C[C@@H](CC)[C@H](N=[N+]=[N-])C(OC)=O,0.8213002010919129
COC(C(CO)N=[N+]=[N-])=O,0.289507196858182
COC(C(C)(C)N=[N+]=[N-])=O,0.3382213878682298
C[C@H](N=[N+]=[N-])C(OC(C)C)=O,0.9359573202987782
C[C@@H](O)[C@H](N=[N+]=[N-])C(OC)=O,0.2259034388515817
CCOC([C@H](CO)N=[N+]=[N-])=O,-0.01296114799541944
O=C(C1(CCCCC1)N=[N+]=[N-])OC,1.277859867379544
O=C(OC)[C@H]1C[C@H](N=[N+]=[N-])C1,0.3104795431276294
O=C(OCC)C1(N=[N+]=[N-])CCC1,0.7880722356789557
COC(C(C)N=[N+]=[N-])=O,0.5543921045545908
CC(C)C(C=C1)=CC2=C1[C@]3(C)[C@](CC2)([H])[C@@](CN=[N+]=[N-])(C)CCC3,-0.9153554969578
O[C@H](C)[C@H](C(OC)=O)N=[N+]=[N-],0.4504657392859712
NC([C@H]([C@@H](C)O)N=[N+]=[N-])=O,0.589360332436679
[N-]=[N+]=NCC(C1)OCCN1CC2=CC=CC=C2,-1.542756275743099
OC(C=C1)=CC=C1C[C@@H](CO)N=[N+]=[N-],-2.589361036584695
OC1=C(O)C=C(CCN=[N+]=[N-])C=C1,-3.119204200623779
CN(N=C1C=C2)C=C1C=C2N=[N+]=[N-],-2.222989220372754
COC1=C(N=[N+]=[N-])C=CC(N2CCN(C)CC2)=C1,-1.471270342100992
[N-]=[N+]=NC1=CC2=C(C=C1)OCC2,0.3251299300236951
O=C(CO1)NC2=C1C=CC(N=[N+]=[N-])=C2,-1.788927035958633
O=C(N1C[C@@H](CCC1)N=[N+]=[N-])OCC2=CC=CC=C2,-1.642609462767766
CC1=C(O)C=CC(N=[N+]=[N-])=C1,-0.2815016167680436
[N-]=[N+]=NC1CCN(CC2=CC=CC=C2)CC1,-0.7963036688075276
FC1=NC=C(CN=[N+]=[N-])C=C1,-0.9142312437094534
FC1=C(CN=[N+]=[N-])C(F)=C(F)C=C1,0.09518608234290046
CC1=CC=CC=C1CCN=[N+]=[N-],0.5922821200731948
CC1=CC=CN2C(CN=[N+]=[N-])=CN=C12,-0.1684946988762384
CC1=CC=C(CN=[N+]=[N-])C=N1,-1.970622407400328
[N-]=[N+]=NCC1=CC=CC2=C1C=CN2,-2.166096861021969
CC1=CN=C(CN=[N+]=[N-])N=C1,-1.164717449132103
ClC1=CC=C(CN=[N+]=[N-])C=C1F,0.4597430948995203
CC1=CC(C(N)=O)=CC=C1N=[N+]=[N-],0.489609216606927
COC1=C(F)C=C(CN=[N+]=[N-])C=C1,-1.009324743518277
CC1=CC(F)=CC=C1CN=[N+]=[N-],0.4813437709486379
C[C@H]([C@@H](C(OC(C)(C)C)=O)N=[N+]=[N-])O,0.07464816647702878
CC1=CC=C(CN=[N+]=[N-])C=C1F,0.5238688669396449
CC(C)(CO)N=[N+]=[N-],0.9930656513992546
CC1=CC(NC=C2CCN=[N+]=[N-])=C2C=C1,-1.987133515057404
CC1=CC(C)=CC(CN=[N+]=[N-])=C1,-0.07573850094131657
FC1=CC(CN=[N+]=[N-])=CC(F)=C1,0.9968353496250609
FC1=C(CN=[N+]=[N-])C=CC=C1Cl,0.3550232374295301
FC1=CC(F)=CC=C1CN=[N+]=[N-],1.044271793674223
O[C@@H](CN=[N+]=[N-])C1=CC=CC=C1,-2.11197854635026
FC(F)(C(C=CC=C1CN=[N+]=[N-])=C1C)F,1.016853305386752
COC1=C(F)C=CC(CN=[N+]=[N-])=C1,-0.8981546495528167
FC1=CC=C(Cl)C=C1CN=[N+]=[N-],0.5638502245844877
OC(C=CC(CN=[N+]=[N-])=C1)=C1O,-0.4868329135026316
OC1=CC=C([C@H](N=[N+]=[N-])C(OC)=O)C=C1,0.8934649585132671
FC1=CC(F)=CC=C1CCN=[N+]=[N-],0.6561418643902565
[N-]=[N+]=NCC1=CC2=C(OCO2)C=C1,-0.9848762150398961
CC[C@H](N=[N+]=[N-])C1=CC=CC=C1,0.822014901577187
[N-]=[N+]=NC(C1=CC=CC=C1)CC2=CC=CC=C2,0.06463108400614093
NC(C1=C(N=[N+]=[N-])C=CC(Cl)=C1)=O,1.125238460981309
ClC1=CC=CC(CN=[N+]=[N-])=C1,0.8897643754445246
FC(F)OC1=CC=CC=C1CN=[N+]=[N-],0.5046917819970886
FC1=CC(CN=[N+]=[N-])=CC(Cl)=C1,-0.04263158672995097
ClC1=CC(CN=[N+]=[N-])=CC=C1Cl,0.1505181107418509
OCC(C1=CC=CC=C1)N=[N+]=[N-],-1.035574373647685
NC(C(C=C1)=CC=C1N=[N+]=[N-])=O,0.05604143387799188
ClC1=C(Cl)C=CC=C1CN=[N+]=[N-],0.8766701287139369
FC1=CC(CN=[N+]=[N-])=CC=C1F,0.8172903868790329
FC1=CC=CC=C1CN=[N+]=[N-],1.086345935737901
ClC1=CC=CC(F)=C1CN=[N+]=[N-],0.6534947453732383
FC(F)(OC(C=C1)=CC=C1CN=[N+]=[N-])F,1.182573657511622
OC1=CC=C([C@H](C(OC)=O)N=[N+]=[N-])C=C1,0.4593861417810341
O=C(N1CCCC[C@@H]1CN=[N+]=[N-])OC(C)(C)C,-0.9666683382423588
ClC1=CC(CN=[N+]=[N-])=CC(Cl)=C1,0.5296011502162489
C=CCN=[N+]=[N-],1.277413798209559
[N-]=[N+]=NC1CC1,1.186828290465179
COCCN=[N+]=[N-],1.073111827990288
CC1(N=[N+]=[N-])CCOCC1,1.194961268451774
CC1(CC1)N=[N+]=[N-],1.320386841030885
[N-]=[N+]=NCC1CCCC1,1.295815068310515
CN1CCC(CN=[N+]=[N-])CC1,-0.2444302748777212
CC(C)(C)OC([C@@H](N=[N+]=[N-])C)=O,0.8470941425778143
N#CC1(CC1)N=[N+]=[N-],0.4333305145752164
CC(CN=[N+]=[N-])=C,1.238142214665732
CC1CCC(N=[N+]=[N-])CC1,1.218509486201939
FC(F)(F)CCN=[N+]=[N-],1.305221618341732
CC(C)(C)N=[N+]=[N-],1.280773987900969
O[C@@H]1CC[C@@H](N=[N+]=[N-])C1,0.2462683591005926
CC1(N=[N+]=[N-])COC1,1.137540387619541
OC1CS(CC1N=[N+]=[N-])(=O)=O,0.6961618509172632
CN(C)CCCCCN=[N+]=[N-],-1.599273715873786
CCN(CC)CCCCN=[N+]=[N-],-0.3859116628880009
O=C(N1C[C@@]([C@@H]2N=[N+]=[N-])([H])[C@@]2([H])C1)OC(C)(C)C,-1.719007612186181
C[C@H](N=[N+]=[N-])CC(O)=O,0.8175358798846997
CC(OC(CN=[N+]=[N-])=O)C,0.2599902553231557
CN(CC1)CCC1CCN=[N+]=[N-],-1.332169391060745
NC(C1(N=[N+]=[N-])CC1)=O,-1.86577229074414
O=C(C[C@H]1CC[C@@H](CC1)N=[N+]=[N-])O,0.4996954059768689
CC(F)(F)CN=[N+]=[N-],0.9517057647356058
C=CCCN=[N+]=[N-],1.223801260072626
OC1(CCN=[N+]=[N-])CCCCC1,-1.471702627249809
COC[C@H](N=[N+]=[N-])C(O)=O,1.077381593512982
CC(C)[C@H](C(OC(C)(C)C)=O)N=[N+]=[N-],1.023020169860977
CCN(CC)C1CCC(N=[N+]=[N-])CC1,0.2589762039665842
[N-]=[N+]=NC1CCCCCCCCCCC1,0.4095387021147452
FC1(CC(CCC1)N=[N+]=[N-])F,0.8436301797345437
CC1N(CCCN=[N+]=[N-])CCCC1,-0.970671377880636
CC(C)N1CCC(CN=[N+]=[N-])CC1,-0.9705345177540204
OC1CCCC(CN=[N+]=[N-])C1,-1.539070823458253
CN(CCN1CCC(CC1)N=[N+]=[N-])C,-0.1625422447944659
CN1CCC(N(C)C)(CN=[N+]=[N-])CC1,0.183713133817802
O=C(OC1)C[C@@H]1N=[N+]=[N-],0.7759762999642349
C[C@@H](N=[N+]=[N-])CCO,-0.108133275666897
CN1CCN(CCCN=[N+]=[N-])CC1,-0.9864438179962625
CCOC(C1(N=[N+]=[N-])CCCC1)=O,1.114808222919081
CC1(C)[C@H]2[C@H](C)[C@H](N=[N+]=[N-])C[C@@H]1C2,1.004204805333404
CC1(CN=[N+]=[N-])COCC1,0.5381550019736699
CN(C)[C@H]1[C@H](N=[N+]=[N-])CCCC1,0.582338819767846
O=C([C@@H]1CC[C@@H](CC1)N=[N+]=[N-])O,0.8175659166906415
CCN1[C@H](CN=[N+]=[N-])CCC1,0.07246343921185151
COCCCN=[N+]=[N-],0.8558984577479618
CCNCCN=[N+]=[N-],0.4380784104465943
O=C(O)[C@@H]([C@H](CC)C)N=[N+]=[N-],1.134547305663919
CC(C)(OC(N1C(CN=[N+]=[N-])CC1)=O)C,-1.598349357808724
C[C@@H](N=[N+]=[N-])COC,1.096647057058092
CC(C)C(C#N)(N=[N+]=[N-])C,1.180929304761029
[N-]=[N+]=NC1CCCCCC1,1.123983064703013
[N-]=[N+]=NC12C[C@@H]3C[C@H](C2)C[C@H](C1)C3,1.091517327554081
CN1CC(CN=[N+]=[N-])CCC1,-0.2761751539577725
CC(C)NCCN=[N+]=[N-],0.3982376955139117
CCN1C(CN=[N+]=[N-])CCC1,0.05566700450048719
[N-]=[N+]=NCCN1CCCC1,-1.252192489777512
COC(C=C1C(OC)=O)=CC=C1N=[N+]=[N-],-0.6758025278296065
[N-]=[N+]=NCC1=CC(OCCO2)=C2C=C1,-1.441517643062678
[N-]=[N+]=NC1=CC=C2C(N=CC=N2)=C1,-0.1890300621218423
O=C(NC)C1=CC=C(N=[N+]=[N-])C=C1,0.07076549092998101
O=C1OC[C@@H](CC(C=C2)=CC=C2N=[N+]=[N-])N1,-1.050610968182771
CC1=NC2=C(C=C1)C=C(N=[N+]=[N-])C=C2,-0.8495783155381775
[N-]=[N+]=NC1=CC=CC=C1OC2=CC=CC=C2,0.6618649075134408
FC1=CC(C(N)=O)=C(N=[N+]=[N-])C=C1,0.4134842444626513
NC(C(C=C1)=CC(N=[N+]=[N-])=C1C)=O,-0.2373133838521654
NC(C1=C(N=[N+]=[N-])C=CC=C1)=O,0.5752480364503432
COC(C(C)(CN=[N+]=[N-])C)=O,0.5294672430530578
O=C(N1C[C@@]([C@H]2N=[N+]=[N-])([H])[C@@]2([H])C1)OC(C)(C)C,-1.524495800693551
ClC1=CC=CC2=C1C(CCN=[N+]=[N-])=CN2,-2.177378424302806
ClC1=CC=C(C(C)N=[N+]=[N-])S1,0.9736472127925091
OC(CN=[N+]=[N-])CN=[N+]=[N-],-1.230954712659477
[N-]=[N+]=N[C@@H](CCC1)[C@H]1N=[N+]=[N-],0.8487328711210868
[N-]=[N+]=N[C@@H]1[C@H](N=[N+]=[N-])COC1,-0.3485807960149
[N-]=[N+]=NCCSCCN=[N+]=[N-],-1.45978918766636
[N-]=[N+]=NCC1=CC=CC=C1CN=[N+]=[N-],-0.968880414166845
OC([C@H](N=[N+]=[N-])CCN=[N+]=[N-])=O,0.470355298885941
[N-]=[N+]=NCCCCCCCCN=[N+]=[N-],-0.0550539462204548
[N-]=[N+]=NCCOCCOCCN=[N+]=[N-],-1.247283532695973
[N-]=[N+]=NCC1=CC=C(N=[N+]=[N-])C=C1,-0.04647981612800327
[N-]=[N+]=NCC1=CC=CC(CN=[N+]=[N-])=C1,-1.579021710288464
[N-]=[N+]=NCC1CCCC(CN=[N+]=[N-])C1,-0.1938133025223995
[N-]=[N+]=NCCCCCN=[N+]=[N-],0.582996597092046
[N-]=[N+]=NCCCOCCOCCCN=[N+]=[N-],-1.544200568637549
[N-]=[N+]=NCCN=[N+]=[N-],0.3833737285894023
[N-]=[N+]=NCC1=CC=C(CN=[N+]=[N-])C=C1,-1.478683996746342
O=C(O)[C@@H](N=[N+]=[N-])CCN=[N+]=[N-],0.4909029308946486
[N-]=[N+]=N[C@H]1CCCC[C@@H]1N=[N+]=[N-],0.8275678837090287
[N-]=[N+]=NC(C=CC=C1)=C1OCCOC2=C(N=[N+]=[N-])C=CC=C2,-1.623297741848395
[N-]=[N+]=N[C@@H]1[C@H](N=[N+]=[N-])CCCC1,0.5223892315923022
CN(CCCN=[N+]=[N-])CCCN=[N+]=[N-],-0.4491469862071939
CC(CN=[N+]=[N-])(C)CN=[N+]=[N-],1.006351128060152
[N-]=[N+]=NCC1=CC(N=[N+]=[N-])=CC=C1,-1.268371262773592
[N-]=[N+]=NCC1CCC(CN=[N+]=[N-])CC1,-0.6581330027343437
CCC(N=[N+]=[N-])CCN=[N+]=[N-],0.794791013935025
[N-]=[N+]=NCCC1=NC2=CC=CC=C2N1,-2.671044758542962
O=C(C(C)(C)N=[N+]=[N-])OCC1=CC=CC=C1,1.005740170035852
[N-]=[N+]=N[C@H]1CCCC[C@@H]1OCC2=CC=CC=C2,-0.2615324696441473
O[C@@H]1[C@@H](CO)OC(O)[C@H](N=[N+]=[N-])[C@H]1O,1.018951882822809
[N-]=[N+]=NC1C2=C(C=CC=C2)C3=CC=CC=C31,0.8082343473020159
NC([C@H](CC1=CNC2=CC=CC=C12)N=[N+]=[N-])=O,-2.424332730057921
FC(F)(F)C1=CC(CN=[N+]=[N-])=CC(C(F)(F)F)=C1,1.101623720152209
[N-]=[N+]=NCCNC1=CC=CC2=CC=CC=C21,-2.798982821802749
ClC1=CC=CC(Cl)=C1CCN=[N+]=[N-],0.6513184827341585
ClC1=CC(CN=[N+]=[N-])=C(Cl)C=C1,0.7343354038185976
COC1=C(Cl)C=C(CN=[N+]=[N-])C=C1,-1.236767608478041
ClC1=C(CN=[N+]=[N-])C=CC(Cl)=C1,1.124318787408292
OC1CCCC2=C1C=C(N=[N+]=[N-])C=C2,-1.059102449089566
ClCC(C)CN=[N+]=[N-],1.033214580845217
C[C@]1(O)CC[C@@H](N=[N+]=[N-])CC1,-0.2134167357275203
O=C(OC)C12CCC(CC2)(N=[N+]=[N-])CC1,0.8711379908227597
COC(C1=CSC(CN=[N+]=[N-])=N1)=O,-2.114667701610812
O=C1CCCCN1CCN=[N+]=[N-],-1.154346996072907
N#CC1=CC=CC(CN=[N+]=[N-])=C1,-1.423667569449832
N#CC1(CCC1)N=[N+]=[N-],0.7304673456639867
CC1=CC=CN2C1=NN=C2CN=[N+]=[N-],-1.468799801657235
CC1=CC(N2C=C1)=NN=C2CN=[N+]=[N-],-1.46297025090691
CN1C=CC=C1CN=[N+]=[N-],-0.6100985587360137
FC(F)(F)C1=CC=CN=C1CN=[N+]=[N-],1.106501380917765
CC1(COC1)CN=[N+]=[N-],0.2675827532738079
CC1=CC(C)=CC(OCC(C)N=[N+]=[N-])=C1,0.7368222931765019
CN1C(CN=[N+]=[N-])=NC2=C1C=CC=C2,-1.779373371316383
CS(C1=CN=C(CN=[N+]=[N-])C=C1)(=O)=O,-1.356745858453863
CC(N=CS1)=C1CN=[N+]=[N-],-1.199574941623706
CN1C(CN=[N+]=[N-])=NC=C1,-0.8978489760022027
FC(F)C1=C(CN=[N+]=[N-])C=CC=C1,0.9231213428818188
FC1=C(CN=[N+]=[N-])N=CC=C1,-0.5982629726840216
[N-]=[N+]=NC1(C2)CC2C1,0.7272248283978779
CN(CCCCN=[N+]=[N-])C,-0.6971816005102243
FC(F)OC1=CC=CC(CN=[N+]=[N-])=C1,0.2047562118659679
[N-]=[N+]=NCC1=CC(NC=C2)=C2C=C1,-2.384024039013966
CNC(CCN=[N+]=[N-])=O,-0.2211930670247376
CC(N=[N+]=[N-])C(N(CC)CC)=O,-0.1616605280880694
CC(CN=[N+]=[N-])(C)C1=CC=CC=C1,0.7729290304631237
[N-]=[N+]=NC/C=C/C1=CC=CC=C1,0.5730133114281084
CS(NCCN=[N+]=[N-])(=O)=O,-0.6720240929565606
O=C(C1(CN=[N+]=[N-])CC1)OCC,0.1778491108739217
CCCN1C=C(CN=[N+]=[N-])C=N1,-1.29752899930273
CC(C)N1C=C(CN=[N+]=[N-])C=N1,-1.130516802008763
[N-]=[N+]=NCCC1CCCCO1,0.5803240020266527
CC(OC(N[C@@H]1C[C@@H](C1)N=[N+]=[N-])=O)(C)C,-0.9641868906110536
[N-]=[N+]=NCC1CNCCO1,-0.9147819641965986
FC1=CN=CC(CN=[N+]=[N-])=C1,-0.1807117541495754
[N-]=[N+]=N[C@@H]1CCOC1,0.7632613237022522
C=C(C(NCCCN=[N+]=[N-])=O)C,-1.233669327653966
OCC1(CCCC1)N=[N+]=[N-],1.022951543722781
OC[C@@H](N=[N+]=[N-])[C@@H](C)O,0.6874354145934831
CC(N=[N+]=[N-])CC1=CC2=C(OC=C2)C=C1,0.2007180622424832
