,Smiles,MTB Standardized Residuals,Scaffold
502,CC1=CC(F)=CC=C1CN=[N+]=[N-],0.4813437709486379,c1ccccc1
503,C[C@H]([C@@H](C(OC(C)(C)C)=O)N=[N+]=[N-])O,0.0746481664770287,
504,CC1=CC=C(CN=[N+]=[N-])C=C1F,0.5238688669396449,c1ccccc1
505,CC(C)(CO)N=[N+]=[N-],0.9930656513992546,
506,CC1=CC(C)=CC(CN=[N+]=[N-])=C1,-0.0757385009413165,c1ccccc1
507,FC1=CC(CN=[N+]=[N-])=CC(F)=C1,0.9968353496250608,c1ccccc1
508,FC1=C(CN=[N+]=[N-])C=CC=C1Cl,0.3550232374295301,c1ccccc1
509,FC1=CC(F)=CC=C1CN=[N+]=[N-],1.044271793674223,c1ccccc1
510,O[C@@H](CN=[N+]=[N-])C1=CC=CC=C1,-2.11197854635026,c1ccccc1
511,FC(F)(C(C=CC=C1CN=[N+]=[N-])=C1C)F,1.016853305386752,c1ccccc1
512,COC1=C(F)C=CC(CN=[N+]=[N-])=C1,-0.8981546495528167,c1ccccc1
513,FC1=CC=C(Cl)C=C1CN=[N+]=[N-],0.5638502245844877,c1ccccc1
514,OC(C=CC(CN=[N+]=[N-])=C1)=C1O,-0.4868329135026316,c1ccccc1
515,OC1=CC=C([C@H](N=[N+]=[N-])C(OC)=O)C=C1,0.8934649585132671,c1ccccc1
516,FC1=CC(F)=CC=C1CCN=[N+]=[N-],0.6561418643902565,c1ccccc1
517,[N-]=[N+]=NCC1=CC2=C(OCO2)C=C1,-0.984876215039896,c1ccc2c(c1)OCO2
518,CC[C@H](N=[N+]=[N-])C1=CC=CC=C1,0.822014901577187,c1ccccc1
519,[N-]=[N+]=NC(C1=CC=CC=C1)CC2=CC=CC=C2,0.0646310840061409,c1ccc(CCc2ccccc2)cc1
520,NC(C1=C(N=[N+]=[N-])C=CC(Cl)=C1)=O,1.125238460981309,c1ccccc1
521,ClC1=CC=CC(CN=[N+]=[N-])=C1,0.8897643754445246,c1ccccc1
522,FC(F)OC1=CC=CC=C1CN=[N+]=[N-],0.5046917819970886,c1ccccc1
523,FC1=CC(CN=[N+]=[N-])=CC(Cl)=C1,-0.0426315867299509,c1ccccc1
524,ClC1=CC(CN=[N+]=[N-])=CC=C1Cl,0.1505181107418509,c1ccccc1
525,OCC(C1=CC=CC=C1)N=[N+]=[N-],-1.035574373647685,c1ccccc1
526,NC(C(C=C1)=CC=C1N=[N+]=[N-])=O,0.0560414338779918,c1ccccc1
527,ClC1=C(Cl)C=CC=C1CN=[N+]=[N-],0.8766701287139369,c1ccccc1
528,FC1=CC(CN=[N+]=[N-])=CC=C1F,0.8172903868790329,c1ccccc1
529,FC1=CC=CC=C1CN=[N+]=[N-],1.086345935737901,c1ccccc1
530,ClC1=CC=CC(F)=C1CN=[N+]=[N-],0.6534947453732383,c1ccccc1
531,FC(F)(OC(C=C1)=CC=C1CN=[N+]=[N-])F,1.182573657511622,c1ccccc1
532,OC1=CC=C([C@H](C(OC)=O)N=[N+]=[N-])C=C1,0.4593861417810341,c1ccccc1
533,O=C(N1CCCC[C@@H]1CN=[N+]=[N-])OC(C)(C)C,-0.9666683382423588,C1CCNCC1
534,ClC1=CC(CN=[N+]=[N-])=CC(Cl)=C1,0.5296011502162489,c1ccccc1
535,C=CCN=[N+]=[N-],1.277413798209559,
536,[N-]=[N+]=NC1CC1,1.186828290465179,C1CC1
537,COCCN=[N+]=[N-],1.073111827990288,
538,CC1(N=[N+]=[N-])CCOCC1,1.194961268451774,C1CCOCC1
539,CC1(CC1)N=[N+]=[N-],1.320386841030885,C1CC1
540,[N-]=[N+]=NCC1CCCC1,1.295815068310515,C1CCCC1
541,CN1CCC(CN=[N+]=[N-])CC1,-0.2444302748777212,C1CCNCC1
542,CC(C)(C)OC([C@@H](N=[N+]=[N-])C)=O,0.8470941425778143,
543,N#CC1(CC1)N=[N+]=[N-],0.4333305145752164,C1CC1
544,CC(CN=[N+]=[N-])=C,1.238142214665732,
545,CC1CCC(N=[N+]=[N-])CC1,1.218509486201939,C1CCCCC1
546,FC(F)(F)CCN=[N+]=[N-],1.305221618341732,
547,CC(C)(C)N=[N+]=[N-],1.280773987900969,
548,O[C@@H]1CC[C@@H](N=[N+]=[N-])C1,0.2462683591005926,C1CCCC1
549,CC1(N=[N+]=[N-])COC1,1.137540387619541,C1COC1
550,OC1CS(CC1N=[N+]=[N-])(=O)=O,0.6961618509172632,O=S1(=O)CCCC1
551,CN(C)CCCCCN=[N+]=[N-],-1.599273715873786,
552,CCN(CC)CCCCN=[N+]=[N-],-0.3859116628880009,
553,O=C(N1C[C@@]([C@@H]2N=[N+]=[N-])([H])[C@@]2([H])C1)OC(C)(C)C,-1.719007612186181,C1NC[C@H]2C[C@@H]12
554,C[C@H](N=[N+]=[N-])CC(O)=O,0.8175358798846997,
555,CC(OC(CN=[N+]=[N-])=O)C,0.2599902553231557,
556,CN(CC1)CCC1CCN=[N+]=[N-],-1.332169391060745,C1CCNCC1
557,NC(C1(N=[N+]=[N-])CC1)=O,-1.86577229074414,C1CC1
558,O=C(C[C@H]1CC[C@@H](CC1)N=[N+]=[N-])O,0.4996954059768689,C1CCCCC1
559,CC(F)(F)CN=[N+]=[N-],0.9517057647356058,
560,C=CCCN=[N+]=[N-],1.223801260072626,
561,OC1(CCN=[N+]=[N-])CCCCC1,-1.471702627249809,C1CCCCC1
562,COC[C@H](N=[N+]=[N-])C(O)=O,1.077381593512982,
563,CC(C)[C@H](C(OC(C)(C)C)=O)N=[N+]=[N-],1.023020169860977,
564,CCN(CC)C1CCC(N=[N+]=[N-])CC1,0.2589762039665842,C1CCCCC1
565,FC1(CC(CCC1)N=[N+]=[N-])F,0.8436301797345437,C1CCCCC1
566,CC1N(CCCN=[N+]=[N-])CCCC1,-0.970671377880636,C1CCNCC1
567,CC(C)N1CCC(CN=[N+]=[N-])CC1,-0.9705345177540204,C1CCNCC1
568,OC1CCCC(CN=[N+]=[N-])C1,-1.539070823458253,C1CCCCC1
569,CN(CCN1CCC(CC1)N=[N+]=[N-])C,-0.1625422447944659,C1CCNCC1
570,CN1CCC(N(C)C)(CN=[N+]=[N-])CC1,0.183713133817802,C1CCNCC1
571,O=C(OC1)C[C@@H]1N=[N+]=[N-],0.7759762999642349,O=C1CCCO1
572,C[C@@H](N=[N+]=[N-])CCO,-0.108133275666897,
573,CN1CCN(CCCN=[N+]=[N-])CC1,-0.9864438179962624,C1CNCCN1
574,CCOC(C1(N=[N+]=[N-])CCCC1)=O,1.114808222919081,C1CCCC1
575,CC1(C)[C@H]2[C@H](C)[C@H](N=[N+]=[N-])C[C@@H]1C2,1.004204805333404,C1C[C@H]2C[C@@H](C1)C2
576,CC1(CN=[N+]=[N-])COCC1,0.5381550019736699,C1CCOC1
577,CN(C)[C@H]1[C@H](N=[N+]=[N-])CCCC1,0.582338819767846,C1CCCCC1
578,O=C([C@@H]1CC[C@@H](CC1)N=[N+]=[N-])O,0.8175659166906415,C1CCCCC1
579,CCN1[C@H](CN=[N+]=[N-])CCC1,0.0724634392118515,C1CCNC1
580,COCCCN=[N+]=[N-],0.8558984577479618,
581,CCNCCN=[N+]=[N-],0.4380784104465943,
582,O=C(O)[C@@H]([C@H](CC)C)N=[N+]=[N-],1.134547305663919,
583,CC(C)(OC(N1C(CN=[N+]=[N-])CC1)=O)C,-1.598349357808724,C1CNC1
584,C[C@@H](N=[N+]=[N-])COC,1.096647057058092,
585,CC(C)C(C#N)(N=[N+]=[N-])C,1.180929304761029,
586,[N-]=[N+]=NC1CCCCCC1,1.123983064703013,C1CCCCCC1
587,[N-]=[N+]=NC12C[C@@H]3C[C@H](C2)C[C@H](C1)C3,1.091517327554081,C1C2CC3CC1CC(C2)C3
588,CN1CC(CN=[N+]=[N-])CCC1,-0.2761751539577725,C1CCNCC1
589,CC(C)NCCN=[N+]=[N-],0.3982376955139117,
590,CCN1C(CN=[N+]=[N-])CCC1,0.0556670045004871,C1CCNC1
591,[N-]=[N+]=NCCN1CCCC1,-1.252192489777512,C1CCNC1
592,COC(C=C1C(OC)=O)=CC=C1N=[N+]=[N-],-0.6758025278296065,c1ccccc1
593,[N-]=[N+]=NCC1=CC(OCCO2)=C2C=C1,-1.441517643062678,c1ccc2c(c1)OCCO2
594,[N-]=[N+]=NC1=CC=C2C(N=CC=N2)=C1,-0.1890300621218423,c1ccc2nccnc2c1
595,O=C(NC)C1=CC=C(N=[N+]=[N-])C=C1,0.070765490929981,c1ccccc1
596,O=C1OC[C@@H](CC(C=C2)=CC=C2N=[N+]=[N-])N1,-1.050610968182771,O=C1N[C@H](Cc2ccccc2)CO1
597,FC1=CC(C(N)=O)=C(N=[N+]=[N-])C=C1,0.4134842444626513,c1ccccc1
598,NC(C(C=C1)=CC(N=[N+]=[N-])=C1C)=O,-0.2373133838521654,c1ccccc1
599,NC(C1=C(N=[N+]=[N-])C=CC=C1)=O,0.5752480364503432,c1ccccc1
600,COC(C(C)(CN=[N+]=[N-])C)=O,0.5294672430530578,
601,O=C(N1C[C@@]([C@H]2N=[N+]=[N-])([H])[C@@]2([H])C1)OC(C)(C)C,-1.524495800693551,C1NC[C@H]2C[C@@H]12
602,ClC1=CC=C(C(C)N=[N+]=[N-])S1,0.9736472127925092,c1ccsc1
603,OC(CN=[N+]=[N-])CN=[N+]=[N-],-1.230954712659477,
604,[N-]=[N+]=N[C@@H](CCC1)[C@H]1N=[N+]=[N-],0.8487328711210868,C1CCCC1
605,[N-]=[N+]=N[C@@H]1[C@H](N=[N+]=[N-])COC1,-0.3485807960149,C1CCOC1
606,[N-]=[N+]=NCCSCCN=[N+]=[N-],-1.45978918766636,
607,[N-]=[N+]=NCC1=CC=CC=C1CN=[N+]=[N-],-0.968880414166845,c1ccccc1
608,OC([C@H](N=[N+]=[N-])CCN=[N+]=[N-])=O,0.470355298885941,
609,[N-]=[N+]=NCCCCCCCCN=[N+]=[N-],-0.0550539462204548,
610,[N-]=[N+]=NCCOCCOCCN=[N+]=[N-],-1.247283532695973,
611,[N-]=[N+]=NCC1=CC=C(N=[N+]=[N-])C=C1,-0.0464798161280032,c1ccccc1
612,[N-]=[N+]=NCC1=CC=CC(CN=[N+]=[N-])=C1,-1.579021710288464,c1ccccc1
613,[N-]=[N+]=NCC1CCCC(CN=[N+]=[N-])C1,-0.1938133025223995,C1CCCCC1
614,[N-]=[N+]=NCCCCCN=[N+]=[N-],0.582996597092046,
615,[N-]=[N+]=NCCCOCCOCCCN=[N+]=[N-],-1.544200568637549,
616,[N-]=[N+]=NCCN=[N+]=[N-],0.3833737285894023,
617,[N-]=[N+]=NCC1=CC=C(CN=[N+]=[N-])C=C1,-1.478683996746342,c1ccccc1
618,O=C(O)[C@@H](N=[N+]=[N-])CCN=[N+]=[N-],0.4909029308946486,
619,[N-]=[N+]=N[C@H]1CCCC[C@@H]1N=[N+]=[N-],0.8275678837090287,C1CCCCC1
620,[N-]=[N+]=NC(C=CC=C1)=C1OCCOC2=C(N=[N+]=[N-])C=CC=C2,-1.623297741848395,c1ccc(OCCOc2ccccc2)cc1
621,[N-]=[N+]=N[C@@H]1[C@H](N=[N+]=[N-])CCCC1,0.5223892315923022,C1CCCCC1
622,CN(CCCN=[N+]=[N-])CCCN=[N+]=[N-],-0.4491469862071939,
623,CC(CN=[N+]=[N-])(C)CN=[N+]=[N-],1.006351128060152,
624,[N-]=[N+]=NCC1=CC(N=[N+]=[N-])=CC=C1,-1.268371262773592,c1ccccc1
625,[N-]=[N+]=NCC1CCC(CN=[N+]=[N-])CC1,-0.6581330027343437,C1CCCCC1
626,CCC(N=[N+]=[N-])CCN=[N+]=[N-],0.794791013935025,
627,[N-]=[N+]=NCCC1=NC2=CC=CC=C2N1,-2.671044758542962,c1ccc2[nH]cnc2c1
628,O=C(C(C)(C)N=[N+]=[N-])OCC1=CC=CC=C1,1.005740170035852,c1ccccc1
629,[N-]=[N+]=N[C@H]1CCCC[C@@H]1OCC2=CC=CC=C2,-0.2615324696441473,c1ccc(COC2CCCCC2)cc1
630,O[C@@H]1[C@@H](CO)OC(O)[C@H](N=[N+]=[N-])[C@H]1O,1.018951882822809,C1CCOCC1
631,FC(F)(F)C1=CC(CN=[N+]=[N-])=CC(C(F)(F)F)=C1,1.101623720152209,c1ccccc1
632,[N-]=[N+]=NCCNC1=CC=CC2=CC=CC=C21,-2.798982821802749,c1ccc2ccccc2c1
633,ClC1=CC=CC(Cl)=C1CCN=[N+]=[N-],0.6513184827341585,c1ccccc1
634,ClC1=CC(CN=[N+]=[N-])=C(Cl)C=C1,0.7343354038185976,c1ccccc1
635,COC1=C(Cl)C=C(CN=[N+]=[N-])C=C1,-1.236767608478041,c1ccccc1
636,ClC1=C(CN=[N+]=[N-])C=CC(Cl)=C1,1.124318787408292,c1ccccc1
637,OC1CCCC2=C1C=C(N=[N+]=[N-])C=C2,-1.059102449089566,c1ccc2c(c1)CCCC2
638,ClCC(C)CN=[N+]=[N-],1.033214580845217,
639,C[C@]1(O)CC[C@@H](N=[N+]=[N-])CC1,-0.2134167357275203,C1CCCCC1
640,COC(C1=CSC(CN=[N+]=[N-])=N1)=O,-2.114667701610812,c1cscn1
641,N#CC1=CC=CC(CN=[N+]=[N-])=C1,-1.423667569449832,c1ccccc1
642,N#CC1(CCC1)N=[N+]=[N-],0.7304673456639867,C1CCC1
643,CC1=CC=CN2C1=NN=C2CN=[N+]=[N-],-1.468799801657235,c1ccn2cnnc2c1
644,CC1=CC(N2C=C1)=NN=C2CN=[N+]=[N-],-1.46297025090691,c1ccn2cnnc2c1
645,FC(F)(F)C1=CC=CN=C1CN=[N+]=[N-],1.106501380917765,c1ccncc1
646,CC1(COC1)CN=[N+]=[N-],0.2675827532738079,C1COC1
647,CC1=CC(C)=CC(OCC(C)N=[N+]=[N-])=C1,0.7368222931765019,c1ccccc1
648,CN1C(CN=[N+]=[N-])=NC2=C1C=CC=C2,-1.779373371316383,c1ccc2[nH]cnc2c1
649,CS(C1=CN=C(CN=[N+]=[N-])C=C1)(=O)=O,-1.356745858453863,c1ccncc1
650,CC(N=CS1)=C1CN=[N+]=[N-],-1.199574941623706,c1cscn1
651,FC(F)C1=C(CN=[N+]=[N-])C=CC=C1,0.9231213428818188,c1ccccc1
652,FC1=C(CN=[N+]=[N-])N=CC=C1,-0.5982629726840216,c1ccncc1
653,[N-]=[N+]=NC1(C2)CC2C1,0.7272248283978779,C1C2CC1C2
654,CN(CCCCN=[N+]=[N-])C,-0.6971816005102243,
655,FC(F)OC1=CC=CC(CN=[N+]=[N-])=C1,0.2047562118659679,c1ccccc1
656,CNC(CCN=[N+]=[N-])=O,-0.2211930670247376,
657,CC(N=[N+]=[N-])C(N(CC)CC)=O,-0.1616605280880694,
658,CC(CN=[N+]=[N-])(C)C1=CC=CC=C1,0.7729290304631237,c1ccccc1
659,[N-]=[N+]=NC/C=C/C1=CC=CC=C1,0.5730133114281084,c1ccccc1
660,CS(NCCN=[N+]=[N-])(=O)=O,-0.6720240929565606,
661,O=C(C1(CN=[N+]=[N-])CC1)OCC,0.1778491108739217,C1CC1
662,CCCN1C=C(CN=[N+]=[N-])C=N1,-1.29752899930273,c1cn[nH]c1
663,CC(C)N1C=C(CN=[N+]=[N-])C=N1,-1.130516802008763,c1cn[nH]c1
664,[N-]=[N+]=NCCC1CCCCO1,0.5803240020266527,C1CCOCC1
665,CC(OC(N[C@@H]1C[C@@H](C1)N=[N+]=[N-])=O)(C)C,-0.9641868906110536,C1CCC1
666,[N-]=[N+]=NCC1CNCCO1,-0.9147819641965986,C1COCCN1
667,FC1=CN=CC(CN=[N+]=[N-])=C1,-0.1807117541495754,c1ccncc1
668,[N-]=[N+]=N[C@@H]1CCOC1,0.7632613237022522,C1CCOC1
669,C=C(C(NCCCN=[N+]=[N-])=O)C,-1.233669327653966,
670,OCC1(CCCC1)N=[N+]=[N-],1.022951543722781,C1CCCC1
671,OC[C@@H](N=[N+]=[N-])[C@@H](C)O,0.6874354145934831,
672,CC(N=[N+]=[N-])CC1=CC2=C(OC=C2)C=C1,0.2007180622424832,c1ccc2occc2c1
673,OCC1(CO)CC(C1)N=[N+]=[N-],-0.0968267478380102,C1CCC1
674,COC(C1(COC1)N=[N+]=[N-])=O,1.043334715951032,C1COC1
675,[N-]=[N+]=NC1CSC1,0.0638041627806441,C1CSC1
676,[N-]=[N+]=NC(C1=CC=CC=N1)C2=CC=CC=C2,-0.9871037324654834,c1ccc(Cc2ccccn2)cc1
677,[N-]=[N+]=NCCCOC1=CC=CC=C1,-0.134535636522834,c1ccccc1
678,CC1=NC(OC)=C(CN=[N+]=[N-])C(C)=C1,0.3098765670981211,c1ccncc1
679,FC(F)(F)C1=CN=C(CN=[N+]=[N-])C=C1,0.4857397026135404,c1ccncc1
680,[N-]=[N+]=NCC1=C2NN=CC2=CC=C1,-2.298520579066049,c1ccc2[nH]ncc2c1
681,OC(CN=[N+]=[N-])C1=CC([N+]([O-])=O)=CC=C1,-2.792023087764909,c1ccccc1
682,FC(F)(F)C1=NNC(CN=[N+]=[N-])=C1,-1.8142825817868,c1cn[nH]c1
683,C[C@H](C1=CC(F)=CC(F)=C1)N=[N+]=[N-],1.138384584279979,c1ccccc1
684,OC1(CCOCC1)CN=[N+]=[N-],-0.0573510303164081,C1CCOCC1
685,[N-]=[N+]=N[C@@H]1COCCC1,0.5953736947656217,C1CCOCC1
686,FC1=C(F)C=CC(CCN=[N+]=[N-])=C1,0.5169512594953485,c1ccccc1
687,CN(C[C@H](C1=CC=CC=C1)N=[N+]=[N-])C,0.0115100119769098,c1ccccc1
688,[N-]=[N+]=N[C@@H]1C2=CC=CC=C2OCC1,0.6620897022964202,c1ccc2c(c1)CCCO2
689,[N-]=[N+]=N[C@H]1COC2=CC=CC=C2C1,-0.3073703137347692,c1ccc2c(c1)CCCO2
690,ClC1=CC=C(CC(N=[N+]=[N-])CC2)C2=C1,0.6159096308600303,c1ccc2c(c1)CCCC2
691,C[C@@H](C1=CC(F)=CC(F)=C1)N=[N+]=[N-],1.183371609669164,c1ccccc1
692,BrC1CCC(N=[N+]=[N-])CC1,0.9368983171514964,C1CCCCC1
693,[N-]=[N+]=NCC1=CC=CC=C1OCC2CC2,0.3231311077005004,c1ccc(OCC2CC2)cc1
694,[N-]=[N+]=NC1COCC2=CC=CC=C12,-0.7057337531751214,c1ccc2c(c1)CCOC2
695,OCC1=CC=C(CN=[N+]=[N-])C=C1,-2.517706770371932,c1ccccc1
696,CC(C)[C@H](N=[N+]=[N-])C(N1CCCC1)=O,-0.6156565133053848,C1CCNC1
697,CC(C)(C)NC(CCN=[N+]=[N-])=O,-0.8429132019461422,
698,CN1CCC[C@@H](N=[N+]=[N-])C1,0.8437038290721152,C1CCNCC1
699,[N-]=[N+]=NCC1=CC=CN=N1,-0.8805287574760733,c1ccnnc1
700,C[C@@H](C1=CC=CC([N+]([O-])=O)=C1)N=[N+]=[N-],-0.8063046721940549,c1ccccc1
701,[N-]=[N+]=NC1CCCC2(OCCO2)C1,0.519850738569803,C1CCC2(CC1)OCCO2
702,CC(C)(N=[N+]=[N-])C1=CC=CC=C1OC,1.113363457906771,c1ccccc1
703,OCC(C)CN=[N+]=[N-],-0.3523828707597685,
704,N#CC1(CC1)CN=[N+]=[N-],-0.4886820619130562,C1CC1
705,C[C@H](C1=CN=CC=C1)N=[N+]=[N-],-0.2205087348977717,c1ccncc1
706,[N-]=[N+]=NCC1=CC=CC2=C1SC=C2,-0.912474634682707,c1ccc2sccc2c1
707,ClC1=CN=C(CN=[N+]=[N-])C=N1,-0.6898584432538283,c1cnccn1
708,OCC(N=[N+]=[N-])C1=CC2=CC=CC=C2C=C1,-1.536074850463692,c1ccc2ccccc2c1
709,C[C@@H](N=[N+]=[N-])C1CC1,1.310670652748526,C1CC1
710,N#CCC1(CCCC1)N=[N+]=[N-],1.267510963631513,C1CCCC1
711,CC(C)(C)OC(NCC(O)CN=[N+]=[N-])=O,-0.5842687136009722,
712,COC(C1=C(CCN=[N+]=[N-])C=CC=C1)=O,-0.4408383922631267,c1ccccc1
713,CCCCOC(C1(COCC1)N=[N+]=[N-])=O,1.031328255276263,C1CCOC1
714,NC(C1=CC(CN=[N+]=[N-])=CC=C1)=O,-2.166710391705284,c1ccccc1
715,COCC(N=[N+]=[N-])C1=CC=CC=C1,0.8933067463555957,c1ccccc1
716,O=C(NCC(C)CN=[N+]=[N-])OC(C)(C)C,-0.7919425044565721,
717,FC1=CC=C(C(C)(N=[N+]=[N-])C)C=C1,-0.2820945564954621,c1ccccc1
718,OC(C1=CC=C(C)C(C)=C1N=[N+]=[N-])=O,0.2660491389022412,c1ccccc1
719,N#CC1=C(C=CC(N=[N+]=[N-])=C1)F,0.8829389454543871,c1ccccc1
720,O=C(OC(C)(C)C)N(CC1)CCN1C2=CC=C(N=[N+]=[N-])C=C2,-0.0712512916176231,c1ccc(N2CCNCC2)cc1
721,CCOC(C(C)(C)N=[N+]=[N-])=O,1.19636707994623,
722,O=C1N(CCN=[N+]=[N-])CCN1,-0.1236957887992508,O=C1NCCN1
723,ClC1=C(O)C=CC(N=[N+]=[N-])=C1,-0.5181903844211497,c1ccccc1
724,CC1=CC=C(N=[N+]=[N-])C=C1C(O)=O,0.9012399544119012,c1ccccc1
