Smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
[N-]=[N+]=NC1=CC=C(C=C1)C2=CN=CO2,0.08229098948435443,0.08229098948435443,0.4058959123413797,0.9593808816293234,0.7018313839891834,0.08297024195791229,0.2135737100913515,0.2198628764919126,0.2135462867151552,0.2043010752688172,0.277357525572547,0.4396090963747042,0.5603909036252958,0.3460428472765708,0.4736842105263159,0.5952380952380956,0.6242774566473986,0.0109029717417958,0.4615027568662651,0.346322314785336,0.63357552784986,0.534470254130732,0.8112424918289325,0.1217032375751554,0.5150462827596265,0.6562758492526414,0.4987769611826845,0.2324589434175319,0.2125401182893667,0.2194720578541097,0.2194720578541097,0.2472562415776158,0.2312698388382503,0.2312698388382503,0.2113830350722795,0.2113830350722795,0.1992979394628116,0.1992979394628116,0.1788937917117923,0.1788937917117923,0.5351473922902495,3.044540485388107e-06,0.1938844217607846,0.2099281862604346,0.08997721216737381,0.2290592941062575,0.08842033237393643,0.0,0.6592534383371021,0.0,0.0,0.0,0.0,0.2156833612910789,0.0,0.0,0.3056892408804144,0.0,0.2359776728941919,0.1247060637856466,0.0816074086391642,0.166824380373053,0.0,0.173941218394246,0.0250256142138009,0.0,0.0,0.3422543235707377,0.656502049734529,0.0,0.2159016179915087,0.0,0.0,0.04518192839031638,0.0,0.0,0.0,0.4535729739124841,0.0,0.5131553935131877,0.1445709525131907,0.0,0.0,0.0,0.2478591293570657,0.1217660515668736,0.1106407295630129,0.3776885222588532,0.1333333333333333,0.1273443575507825,0.1711309306611274,0.06794934803430798,0.01729119014866018,0.09877504831211159,0.04861323356378257,0.4006866351760306,0.5058310678976599,0.2564163912216148,0.6245802725385629,0.1955830464403298,0.4189875251223567,0.0,0.2285714285714285,0.0,0.1818181818181819,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.1818181818181818,0.0,0.1818181818181819,0.1818181818181818,0.0,0.0,0.0,0.4,0.7211306783678424,0.2575735001986496,0,0.0,0.0,0,0.0,0.1666666666666667,0,0.0,0.0,0.0,0.0,0.0,0,0,0.1428571428571428,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
[N-]=[N+]=NC1=CC=C(C=C1)CN2C=NC=C2,0.0877678818205263,0.0877678818205263,0.4423122894636296,0.9681837768756144,0.740394729556225,0.0863075924724205,0.2403309420112952,0.2414437817310817,0.2402977854495885,0.2365591397849462,0.1238130178003208,0.6011896801758034,0.3988103198241966,0.1544742985469168,0.5087719298245611,0.6296296296296293,0.6682080924855488,6.487054040302254e-05,0.4774635587386147,0.3032124574173636,0.5718318815369792,0.4611856204127551,0.6065505763869627,0.1005863626186908,0.6356001889764649,0.6638621382037507,0.4531386217166202,0.2389625006488266,0.240385042787858,0.2628592488120894,0.2628592488120894,0.2761955784254281,0.2785474341203225,0.2785474341203225,0.2616758069811446,0.2616758069811446,0.2350936574828428,0.2350936574828428,0.2147719561183562,0.2147719561183562,0.5351473922902495,4.768089911564789e-06,0.2322115029740224,0.2631431032570585,0.1449682588458367,0.2644554648214739,0.0914219311491285,0.0,0.0,0.0,0.0,0.0,0.0,0.2156833612910789,0.0,0.0,0.3056892408804144,0.08311594495330696,0.5165078490669093,0.1273317894371817,0.0,0.166824380373053,0.0,0.3333333333333333,0.0250256142138009,0.08447327153537723,0.0,0.4508477413580735,0.0,0.0,0.2159016179915087,0.0,0.0,0.08658466886575708,0.1716630377290471,0.0,0.07321631866644097,0.4724021808188866,0.0,0.0,0.09897250763676757,0.0,0.0,0.0,0.1231407859559366,0.2650097101490199,0.0,0.5080655667765597,0.2516242653736425,0.1273443575507825,0.0,0.02887686932539444,0.01729119014866018,0.1028076680239971,0.04921404398125543,0.4243404577706463,0.4498009897512125,0.2686979541393298,0.7051436543298618,0.2479064883814709,0.4189875251223567,0.1,0.2571428571428571,0.0,0.1818181818181819,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.1818181818181818,0.0,0.1818181818181819,0.2727272727272727,0.0,0.0,0.0,0.4,0.6809535936061428,0.3058452522844661,0,0.0,0.0,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0,0,0.2857142857142856,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
IC1=CC(CN=[N+]=[N-])=CC=C1,0.06161699628914552,0.06161699628914552,0.3066718582692493,0.9353955480257894,0.5294232332898545,0.07108725148958762,0.3630761277404979,0.3768376294822001,0.3632096100853329,0.1397849462365591,0.045678543688412,0.957841459137823,0.04215854086217698,0.05699046126387089,0.6650717703349277,0.757575757575758,0.7976878612716761,0.999999999989924,0.4973834422809489,0.2645569081005028,0.642990652575244,0.4131469866857953,0.7393742587714429,0.9999985377028737,0.7681990000347205,0.3283894992874372,0.5908740932247989,0.1359593348744293,0.1456487290137048,0.1443821573609972,0.2580635381681952,0.1530716810556354,0.1561390394407007,0.2504082706442146,0.1514010103232336,0.2795360341339961,0.1295577464814341,0.2164123580392673,0.117990695146868,0.2225957566596816,0.8798185941043084,3.25710484884417e-07,0.1944513501633719,0.2551911444945364,0.1744472952314511,0.2217453820533835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794509210404898,0.6018739904672357,0.07488182850272704,0.1317075056656301,0.0,0.6626432270345691,0.0,0.0,0.0250256142138009,0.08447327153537723,0.0,0.3101530867739485,0.0,0.0,0.0,0.0,0.8205646720562458,0.0,0.1716630377290471,0.154095005098859,0.07321631866644097,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1417041869130061,0.199905853661038,0.0,0.0,0.2666666666666666,0.3539216175103892,0.0,0.01871122990651827,0.2027125372869193,0.01636394643933409,0.04857040489291208,0.3594271490902622,0.4498009897512125,0.2814749524024079,0.5245045858771227,0.225168050578755,0.4189875251223567,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.09090909090909094,0.1818181818181818,0.0,0.0,0.0,0.2,0.7033144625751726,0.2680356906370022,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.1666666666666667,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
BrC1=C(C)C=CC(N=[N+]=[N-])=C1,0.0712421624753079,0.0712421624753079,0.4410753106849671,0.9678847632045429,0.6461621841833147,0.07285705858061468,0.2666573667010627,0.2755997268730624,0.2647030830519553,0.1397849462365591,0.02345378161383527,0.9995936204094418,0.0004063795905582257,0.02926191871772946,0.6650717703349277,0.7070707070707072,0.7094062007356802,0.5796263487363854,0.4970767745625251,0.297136038055311,0.6211281514608178,0.538899972157991,0.8049612460194211,0.4840223053047721,0.9507304639633057,0.3124386107901402,0.6669053245869278,0.1501870194466781,0.1520728355349523,0.1557393946930987,0.2393076075901265,0.1477220247531531,0.1535604348883408,0.2228586007525928,0.1621024198937739,0.2499858876075477,0.1438027617324566,0.254390069298091,0.1088700993837557,0.1720034587824116,0.8231292517006803,2.889132958156354e-07,0.1845443538575934,0.1923348754747954,0.1174596017378505,0.1944286151923264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3451983387393131,0.2771833854443045,0.2131004082175179,0.0,0.0,0.6340870018662196,0.0,0.0,0.0250256142138009,0.08936478246626298,0.0,0.2622003676368065,0.0,0.0,0.2159016179915087,0.0,0.5786208688581067,0.0,0.0,0.2988400137820145,0.07321631866644097,0.2491531913071509,0.0,0.0,0.0,0.0,0.0,0.0,0.1231407859559366,0.2196594898437816,0.0,0.25,0.1427554484318012,0.2682043587245097,0.0,0.01621649203310691,0.2953495678912071,0.0163139984286265,0.04855350948288297,0.4145383846016389,0.4498009897512125,0.207890234647637,0.5245045858771227,0.329112052874178,0.4189875251223567,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.09090909090909094,0.09090909090909091,0.0,0.0,0.0,0.2,0.7618680091676622,0.2322457290425113,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,0,0.1666666666666667,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
BrC(C=C1N=[N+]=[N-])=C(C=C1)Cl,0.06667899341337402,0.06667899341337402,0.3818910412407931,0.9535782076019264,0.6746098559970182,0.07285705858061468,0.3085441382521943,0.3260937462978157,0.3056471982493871,0.1397849462365591,0.05228918631346269,0.966870799265601,0.03312920073439896,0.06523817544281087,0.6650717703349277,0.7070707070707072,0.7094062007356802,0.5796263488376021,0.5622941542388169,0.3133791592244741,0.6386880949266258,0.5789674472177035,0.8506485692615755,0.4840398344897037,0.9917452128438908,0.3124386107901402,0.6669053245869278,0.1526454145095729,0.1520728355349523,0.1229635366965256,0.2463626253476445,0.1477220247531531,0.1263813584781706,0.2287089088277234,0.1276340980501282,0.2574052089477912,0.1111532124114822,0.268289811162379,0.09221721200548451,0.1755880000682547,0.888888888888889,2.889132958156354e-07,0.1960369083966294,0.2088114032486535,0.1281412943199207,0.2143723466796934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2370368836246207,0.4192462190548164,0.2131004082175179,0.1010761080470998,0.0,0.9743697812420149,0.0,0.0,0.0250256142138009,0.0,0.0,0.2571781838938855,0.0,0.0,0.2159016179915087,0.0,1.0,0.0,0.0,0.0,0.0,0.2491531913071509,0.2769994332278067,0.0,0.0,0.0,0.0,0.0,0.231888633200933,0.09789343827690802,0.0,0.375,0.0,0.2682043587245097,0.449447996740554,0.01328839316896955,0.7598374669393079,0.01538283355198451,0.05613768310635257,0.3260958068514613,0.4498009897512125,0.192757946334414,0.5245045858771227,0.1955830464403298,0.4189875251223567,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.1818181818181819,0.09090909090909091,0.0,0.0,0.0,0.2,0.7956571137534523,0.2345053635280098,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
C[C@H](N=[N+]=[N-])C1=CC=CC(Cl)=C1,0.08088797973807016,0.08088797973807016,0.1109705052078263,0.8343451456539129,0.6283907810817535,0.1297858533419857,0.2042436563635355,0.205724034093479,0.2032545415534938,0.1720430107526882,0.06109413424481264,0.9623441934074908,0.03765580659250929,0.07622359668204574,0.6929824561403505,0.7407407407407407,0.7572254335260115,0.1822503825734034,0.4330330517480441,0.3622089946918017,0.5573821642748076,0.517743747131868,0.6812435455859918,0.1954016764084424,0.6411619207857417,0.3453226201071359,0.6247086537450195,0.1515950711977927,0.1799177600334437,0.190236414469457,0.230067290223548,0.1776698084389959,0.1958517060217198,0.2288810905070205,0.1942960551203221,0.2391910957761865,0.1749096772210722,0.2053411798740629,0.1458788153184619,0.1800921904271903,0.780045351473923,5.001691455818699e-07,0.2166593567597935,0.2389535111254837,0.1308115886899389,0.208611202532379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3721959433098126,0.264374587032349,0.1053458725286389,0.1215867689921888,0.0,0.3402827793757953,0.0,0.0,0.0250256142138009,0.1673469149216542,0.0,0.3236409396443701,0.0,0.0,0.0,0.0,0.4213791311418937,0.0,0.0,0.0,0.2438463482570276,0.2666666666666666,0.2769994332278067,0.0,0.0,0.0,0.0,0.1479213267544762,0.1087478472449964,0.1217660515668736,0.0,0.25,0.2094221150984678,0.06320718955046409,0.449447996740554,0.004225927184464419,0.4973886108705784,0.01723675014892689,0.05919835161547192,0.3608126486525923,0.4498009897512125,0.2586744074384325,0.5245045858771227,0.3188846582906293,0.4189875251223567,0.25,0.1714285714285714,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.09090909090909094,0.1818181818181818,0.0,0.0,0.0,0.2,0.7630413916041447,0.2432376506422994,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.1666666666666667,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
O=S(N(CC1)CCC1N=[N+]=[N-])(C)=O,0.4793916959624771,0.4793916959624771,0.02706122846296104,0.3418279107492214,0.6216960257011566,0.3082414016872161,0.2506662126095223,0.2457819335577796,0.2505255146058991,0.2365591397849462,0.330560490698338,0.7775705497137306,0.2224294502862694,0.4124210913775022,0.6032388663967606,0.5555555555555556,0.4988883948421522,0.1530670287865019,0.4204713378499809,0.5471046810259381,0.3371829422631132,0.478770178373592,0.2311640697345956,0.3578975485059683,0.3812523301753267,0.3423650831150082,0.5363868773060547,0.1478508380200563,0.216250479187767,0.2330754940468114,0.2760977569722721,0.195676887454667,0.2392599863416088,0.4007793869225355,0.2624183998763731,0.46634676142847,0.2462946750368803,0.414981663101074,0.2236505668810122,0.3741392285929901,0.870748299319728,6.562619634419543e-07,0.2722603181813495,0.2351528817482832,0.1812863281013065,0.2167854664795245,0.0,0.0,0.0,0.6291898856709495,0.0,0.0,0.0,0.5505927027573391,0.0,0.0,0.05321260120056516,0.191849486730525,0.4012654350952407,0.1258918902521501,0.155519838042917,0.2940066412244802,0.0,0.1502523559901174,0.0250256142138009,0.2437294192279451,0.3664369819523493,0.0,0.0,0.0,0.0,0.0,0.0,0.3454849212188302,0.2629018561916533,0.0,0.1689990189529379,0.0,0.0,0.0,0.2076089975006943,0.1047705182452495,0.2108864759361725,0.1479213267544762,0.5614499848379081,0.0,0.1827558630520097,0.0,0.0,0.06320718955046409,0.0,0.2983210555751956,0.01729119014866018,0.01680534105317302,0.04995731382607079,0.2930885554754687,0.4498009897512125,0.0409148029491859,0.6059075133419668,0.2578605481414215,0.1347870583199823,1.0,0.2,0.0,0.2727272727272727,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.1818181818181818,0.0,0.3636363636363636,0.1818181818181818,0.0,0.3333333333333333,0.25,0.2,0.4701267409743576,0.2396934180903196,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.1428571428571428,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0,0.0,0,1,0,0,0,0,0.0,0
CC(C)(C1=CC=C(C=C1)Br)N=[N+]=[N-],0.1049893763499039,0.1049893763499039,0.3339336123819719,0.7804484916937267,0.7416376091264258,0.1075725053661458,0.3242091097266013,0.327343065095971,0.3222460790038246,0.2043010752688172,0.0761128402901709,0.9668337309151646,0.03316626908483547,0.09496156238756341,0.4898785425101215,0.47008547008547,0.4615384615384611,0.5796263489636204,0.3355854703941805,0.496277636586794,0.4256485448294587,0.5710268503678491,0.4622296738274854,0.4839979796196099,0.5035072795924379,0.3443695414426072,0.6517853156443123,0.1626048685529087,0.216250479187767,0.238852024423301,0.3224202373203288,0.1970338436540458,0.2263833826430418,0.2956815485072937,0.2785919223759318,0.3727851391837412,0.2123792764669497,0.2808109405402119,0.1659731348046853,0.2114812694453248,0.8231292517006803,6.737007644731063e-07,0.2639138763523889,0.2240422853204677,0.1531772847970444,0.2588929369883611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4892781382697722,0.264374587032349,0.09381185337224149,0.1114660323187475,0.0,0.4672626214931667,0.0,0.0,0.0250256142138009,0.2502205583079311,0.0,0.3185342915167023,0.0,0.0,0.0,0.0,0.5786208688581067,0.0,0.1452809968174322,0.0,0.2554523100943498,0.3158198579738175,0.0,0.0,0.0,0.0578967586925393,0.0,0.0,0.0,0.2196594898437816,0.0,0.0,0.4188442301969358,0.2682043587245097,0.0,0.01697456810134749,0.2966015683200639,0.01930908974383841,0.05223814113318723,0.3447847154572699,0.4498009897512125,0.2775371341993526,0.5245045858771227,0.4503075868437427,0.4189875251223567,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.09090909090909094,0.1818181818181818,0.0,0.0,0.0,0.2,0.7907794471977903,0.3036683882929418,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.1666666666666667,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
O=C(N(CC1)CCC1CCN=[N+]=[N-])OC(C)(C)C,0.582391143821267,0.582391143821267,0.1581519896103191,0.7875062900625982,0.7749732304424568,0.2336145360155744,0.3534014282285409,0.3319396966740115,0.3533840927170998,0.3870967741935484,0.6858573981833048,0.4393644004809221,0.5606355995190779,0.8557043707507866,0.5906432748538007,0.5864197530864195,0.5818882466281307,0.0129541197364049,0.3228959205236581,0.5688130429182399,0.2833237120428063,0.5373517229283618,0.2048967985507382,0.1310714096872589,0.2191318028768648,0.4511402402255597,0.488239139123986,0.1549341382562969,0.3618992082014719,0.4441549954484211,0.4441549954484211,0.338456548834523,0.4470763404146074,0.4470763404146074,0.5253256102047927,0.5253256102047927,0.3575391905405936,0.3575391905405936,0.3361430412730019,0.3361430412730019,0.72562358276644,7.159430592666892e-06,0.4458760326016962,0.4380713607425084,0.3500284026115889,0.3722706931172368,0.192904126648951,0.1310869138239113,0.0,0.0,0.0,0.3402540037189201,0.0,0.2074852231704929,0.0,0.0,0.05321260120056516,0.6864999557292655,0.4118137026937463,0.0,0.1760937937234228,0.1787290242309267,0.0,0.1710072114122945,0.2740600731535627,0.5890081264728572,0.3719109577581815,0.0,0.0,0.0,0.1820077423208172,0.0,0.0,0.3284268025420313,0.124243628566665,0.2554266681980016,0.5268525155712701,0.0,0.0,0.0,0.1640655373507359,0.05854613890820037,0.1201149246502588,0.1491797253543099,0.2698360855641574,0.7080806920714359,0.0,0.1009646645915267,0.2282663452954038,0.06320718955046409,0.1835173344198152,0.07077719428240171,0.01729119014866018,0.3111189813293137,0.04974161649601159,0.2647816255827393,0.4943399827651002,0.04209540253275625,0.6112606677587279,0.7112061690400575,0.4189875251223567,0.9166666666666666,0.3428571428571428,0.0,0.2727272727272727,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.1818181818181818,0.0,0.2727272727272727,0.2727272727272727,0.0,0.3333333333333333,0.25,0.2,0.7260769065015964,0.4100036419017356,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,0.25,0,0,0.1428571428571428,0.0,0,0,0,1,0,0,0,0.0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0,0.0,0,0,0,0,0,0,0.0,0
FC1=CC(N=[N+]=[N-])=CC(Cl)=C1,0.674482068058063,0.674482068058063,0.1247282520523054,0.7741383908262349,0.5643317151174068,0.07285705858061468,0.1835977327230914,0.1949023485039406,0.1826428246759688,0.1397849462365591,0.1769913392266317,0.7857083540580441,0.214291645941956,0.2208217961378412,0.5980861244019141,0.6565656565656568,0.6652653704676824,0.1822503823757412,0.5525586582928197,0.3125833794068205,0.6583488721107718,0.5199434573764059,0.8097813377289147,0.1956055683222874,0.5451160962342145,0.2531051892454719,0.674111311241723,0.1406256191512323,0.1520728355349523,0.1229635366965256,0.1627944124506165,0.1467135779151227,0.1258585132371103,0.1588878977224111,0.1306414955221036,0.1755365361779682,0.1039216700907114,0.132168289155355,0.1007847096517297,0.1379756337331331,0.7641723356009071,2.510173379675788e-07,0.1742463768816993,0.1777797350404513,0.1275477259751542,0.1652412135551486,0.0,0.1361461541447646,0.0,0.0,0.0,0.0,0.0,0.189996700620907,0.0,0.0,0.1739177237046584,0.271887963118563,0.2246344273739152,0.0,0.08111345978368305,0.5071071597488482,0.0,0.0,0.0250256142138009,0.0,0.0,0.269663586517272,0.0,0.0,0.3825682846581753,0.0,0.4213791311418937,0.0,0.0,0.2510809272756418,0.0,0.1999999999999999,0.2769994332278067,0.0,0.0,0.06080570073595482,0.1099906732159205,0.2622115265670865,0.0,0.2655465106092135,0.1049773416813063,0.0,0.0,0.06320718955046409,0.449447996740554,0.1600579806103253,0.4730478167079178,0.01214203944323065,0.04771783650990474,0.2932138167296689,0.4081918564965858,0.1519605962163292,0.5245045858771227,0.1955830464403298,0.4189875251223567,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.1818181818181819,0.09090909090909091,0.0,0.0,0.0,0.2,0.7345981312072711,0.1704244470931006,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
[N-]=[N+]=NC1CCC1,0.03487221830488352,0.03487221830488352,0.2366721827444106,0.9184745948828963,0.3666611708275976,0.2887735236859182,0.03088477547763185,0.02587166911145428,0.03086618983354708,0.04301075268817203,0.02121090601375103,0.9558774386790391,0.04412256132096097,0.02646361332782472,0.684210526315789,0.7142857142857144,0.5202312138728319,0.0002468869884049152,0.326504985312666,0.4659563840550283,0.4209301883395491,0.5304890580716963,0.4537952680092441,0.03583377290720613,0.4319928482410025,0.1163987994704435,0.4814225850351229,0.0220000676093725,0.02784492449849146,0.05502816728406637,0.05502816728406637,0.03963864945277709,0.1032315546513935,0.1032315546513935,0.127817768056757,0.127817768056757,0.1404406761770546,0.1404406761770546,0.08813891959922276,0.08813891959922276,0.8911564625850341,1.731094705687431e-08,0.03882329229523948,0.06713854162081892,0.03853853955722746,0.03827644515638987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1200197795762374,0.191849486730525,0.1267229666327434,0.0,0.0,0.0,0.0,0.0,0.0250256142138009,0.326603062614222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05477190933727628,0.0,0.0,0.2534985284294068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308152800582096,0.2810622499380955,0.1111111111111111,0.0,0.0,0.06320718955046409,0.0,0.004225927184464419,0.01729119014866018,0.0163532053708009,0.04927286405604542,0.2709988098347868,0.4498009897512125,0.05235537510426039,0.6393624481897945,0.1955830464403298,0.4189875251223567,1.0,0.02857142857142855,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.25,0.2,0.5806577993692331,0.05925539663620707,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
